4716	12	a	fish use muscles
4717	10	a	damages caused by fires
4718	0	a	kilt for outing
4719	4	a	glands of sets produce wax
4720	7	a	books donated to library
4721	7	a	profit of 10 invested into project
4722	16	a	battalion of crossbowmen
4723	7	a	devices inserted into patient
4724	17	a	catch of some cooked in scuttle
4725	3	a	preparations developed by company
4726	0	a	glut of startups
4727	11	a	pump laser
4728	16	a	brotherhood of counselors
4729	6	a	designers focus on improving differentiating by using megafunctions
4730	7	a	line put into article
4731	12	a	throttle cable
4732	0	a	citizenship shown in parentheses
4733	13	a	ride departs from library
4734	16	a	devision of crossbowmen
4735	10	a	death cause was bleeding into sac of heart caused by wound
4736	5	a	charcoal for painters
4737	10	a	slides caused by earthquake
4738	16	a	legion of musketeers
4739	14	a	guava nectar
4740	1	a	invoice is document indicating quantities products
4741	7	a	animation inserted into e post card
4742	16	a	blush of boys
4743	7	a	pineapple dumped into cake pan
4744	18	a	volume contains software
4745	0	a	slope is source of river
4746	0	a	composition forming subject of invention
4747	13	a	whisky distilled from molasses
4748	3	a	platelets of production by marrow
4749	3	a	study is contribution by economist
4750	9	a	tension headaches
4751	7	a	flights landing into airport
4752	17	a	mixture store in container
4753	4	a	army erected mound
4754	17	a	body in casket
4755	12	a	train with locomotive
4756	2	a	needs investigated in survey
4757	0	a	impact to down immediate established in lines
4758	3	a	meal produced by chef
4759	0	a	lumberjack saw thief
4760	6	a	lumberjack saw
4761	10	a	trend caused by numbers of people on by rising unemployment rate
4762	0	a	star blinded from insight
4763	3	a	auto plant
4764	10	a	birth defects caused by drugs
4765	0	a	principle insists on certainty
4766	12	a	controller regulates superheat using system
4767	0	a	soils used for growing
4768	13	a	acetonitrile distilled from phosphorus pentoxide
4769	13	a	plane switching from 25l runway
4770	12	a	capsule fitted with clip
4771	0	a	rainwater falls into use
4772	10	a	fever of cases from constipation
4773	11	a	clip on back of alarm
4774	1	a	film makes point is decision making
4775	7	a	functionality added into tool
4776	7	a	koala took to church
4777	7	a	sulphur dioxides released into atmosphere
4778	5	a	computer as tool for analysis student
4779	1	a	allegations made about behaviour
4780	0	a	cleaner was in cistern
4781	15	a	animals in herd
4782	14	a	restaurant is source of outbreak
4783	11	a	coil of relay
4784	16	a	tower of giraffes
4785	0	a	cell line derived from cell culture
4786	12	a	apartment has dining room
4787	15	a	congressman party
4788	7	a	wine put in cradle
4789	10	a	toxoplasmosis caused gondii parasite
4790	12	a	economy make goods are rackets arms drugs slavery prostitution
4791	1	a	songs marshall of several in reflected on identity
4792	6	a	artist hand carves with style
4793	10	a	shock caused by attack
4794	7	a	message delivered to mailman
4795	4	a	army built wall
4796	9	a	neuroma is cause pain
4797	0	a	committee consider amendment
4798	2	a	government run into criticism
4799	17	a	water in cistern
4800	0	a	neurons throw into reverse
4801	4	a	philosopher books
4802	16	a	cavalcade of horsemen
4803	0	a	town of dogs
4804	9	a	ionization causes breakdown avalanche
4805	0	a	man falling into addiction
4806	17	a	cash tuck in desk drawer
4807	13	a	socialists left room
4808	17	a	body discovered inside suitcase
4809	10	a	cyclone floods like disasters surges caused by climate change
4810	17	a	water in kettle
4811	18	a	bottle full of snake oil
4812	0	a	soda for cleaning
4813	1	a	charts tabulate popularity
4814	16	a	jury member
4815	17	a	information in storage
4816	11	a	steps of ladder
4817	10	a	injuries from running
4818	0	a	zone denoted with icon
4819	12	a	pen point
4820	6	a	people resolved through combination
4821	11	a	thermostat of refrigerator
4822	10	a	craziness caused by virus
4823	13	a	girl left country
4824	2	a	details were under discussion
4825	0	a	fit of jacket
4826	10	a	displacement comes from atmospheric pressure
4827	17	a	prescription bottle was inside plastic pouch
4828	12	a	church comprises portals
4829	0	a	dynamite fishing
4830	6	a	players of instrument
4831	1	a	question concerns extent
4832	7	a	money invested into funds
4833	12	a	eye works using retina
4834	7	a	furniture delivered to house
4835	15	a	sergeant major of preston army
4836	12	a	snake tongue
4837	7	a	team moved into game
4838	6	a	undergraduate building out of parts
4839	2	a	adventures form subject of films
4840	2	a	reference on subject of mail
4841	17	a	rabbit in carafe
4842	3	a	book written by man
4843	1	a	speech criticising north
4844	0	a	news agencies reported murder
4845	10	a	dacryoadenitis caused by infection
4846	11	a	fingers hands
4847	0	a	cadre of specialties
4848	9	a	malfunction caused launch
4849	10	a	evacuation after eruption
4850	0	a	palace built by lake
4851	9	a	vibrations caused motion
4852	7	a	spread into mesophyll
4853	6	a	kids took bus
4854	6	a	terrorists took of systems
4855	2	a	scheme set in works
4856	0	a	round lets answer contestants
4857	10	a	headaches cure from medication overuse
4858	14	a	flower wine
4859	0	a	proposal is under consideration
4860	0	a	obedience extracted from subjects
4861	16	a	bazaar of guillemots
4862	6	a	men defaced with paint
4863	7	a	email sent to customer
4864	5	a	tools have gardeners
4865	3	a	coat conjured from imagination of artist
4866	4	a	machinists making covers
4867	11	a	pin of connector
4868	13	a	aircraft arrival from structure
4869	12	a	satellite with rotors
4870	1	a	debate continues swirl around theory
4871	18	a	wallet contained passport
4872	9	a	injuries are cause unconsciousness
4873	0	a	pioneer builds from scratch
4874	13	a	family evacuated from home
4875	0	a	girlfriend was in trunk
4876	0	a	tabernacle was inside court
4877	10	a	colouration caused by dye
4878	14	a	peach of slice s hidden jelly
4879	17	a	hashish of pounds secret inside chessboard
4880	0	a	anger sky
4881	16	a	cooperative of producers
4882	17	a	disk were in box
4883	13	a	poem is from diaries
4884	7	a	cheque put into casket
4885	12	a	studentship comprises of bursary
4886	11	a	tag is element of languages
4887	11	a	wheels of train
4888	6	a	defendant battered with glove
4889	10	a	anxiety generated by conflict
4890	0	a	diamond necklace
4891	16	a	troop of monkeys
4892	7	a	omelette put inside bread
4893	7	a	cousin arriving at train station
4894	12	a	machine contained register
4895	0	a	surpluses drained into deficits
4896	13	a	ship sailed from port
4897	0	a	vaccine made with technology
4898	14	a	corn whiskey
4899	18	a	suitcase full of body parts
4900	12	a	volume contains selection
4901	0	a	maize spirits
4902	7	a	casket moved into mausoleum
4903	4	a	scientist of papers
4904	16	a	range of mountains
4905	0	a	suit wears for scene
4906	6	a	researchers applied using probe
4907	7	a	gasoline put inside canister
4908	1	a	disappointment over agreement in speech
4909	12	a	ball use with pellets
4910	1	a	works criticize civilization
4911	9	a	germs causing colds sore throat
4912	2	a	pain is theme of book
4913	16	a	subculture of singers poets
4914	7	a	items handed into trust
4915	13	a	team going away from game
4916	16	a	building of rooks
4917	0	a	offences in relation to trade
4918	7	a	seeds blown into fields
4919	7	a	awards bestowed to deserving individuals
4920	17	a	machine was in cabinet
4921	17	a	charger was in suitcase
4922	12	a	electromagnet has coil
4923	13	a	bicycle manufactured in building
4924	0	a	unit sent battle cult
4925	7	a	people entered into country
4926	1	a	remark pertained to comments
4927	17	a	body found tied in sack
4928	6	a	doctors treated with procedure
4929	11	a	drawer filled in cabinet
4930	12	a	canvases by rothko with colors
4931	4	a	woman invented insert
4932	7	a	album put into folder
4933	11	a	boom of sailboat
4934	7	a	card put into camera
4935	0	a	coins put into circulation
4936	16	a	covey of partridges
4937	18	a	frame fits photographs
4938	1	a	film details path
4939	7	a	solute placed inside beaker
4940	17	a	cat named in scuttle
4941	16	a	flotilla of ships
4942	1	a	series documenting lives
4943	10	a	grief experiencing after death
4944	16	a	set of principles
4945	17	a	skin cooked inside carafe
4946	0	a	design rooted in worldview
4947	7	a	cats ran into garage
4948	1	a	trilogy studies in depth transition
4949	10	a	impression crowd with rendition
4950	1	a	symposium put with intent discuss dissemination
4951	3	a	umbrella maker
4952	11	a	handgrip of camera
4953	0	a	concern for climate change
4954	12	a	television screen
4955	0	a	sniper put to death
4956	18	a	bottle with cereal
4957	17	a	tea bags
4958	0	a	jam of honking horns
4959	0	a	companies bailed out of recession
4960	12	a	treatment consists of surgery therapy
4961	11	a	hinge of knee brace
4962	16	a	rain of tears
4963	7	a	heroin implanted into puppies
4964	1	a	series reflected on changes
4965	12	a	menage of soloing guitars
4966	0	a	orchestra was in box
4967	0	a	posts put in chronological order
4968	16	a	bunch of crybabies
4969	18	a	cat of fate in box
4970	12	a	door handle
4971	4	a	companies compete by inventing technologies
4972	12	a	system consisting of facility
4973	9	a	marketing spending translated into revenue
4974	0	a	intervention in relation to production
4975	16	a	constituency of voters
4976	13	a	samples eluded from resin
4977	10	a	drama caused by ash
4978	13	a	results from cycles
4979	9	a	developer crafted adventure
4980	15	a	striker of team
4981	0	a	story narrated in flashback
4982	1	a	studies reported on issue
4983	16	a	nest of crocodiles
4984	3	a	method discovered by team
4985	6	a	surgeon repairs with suture
4986	2	a	decline in speech
4987	16	a	smuck of miles jellyfish
4988	1	a	article deals with province
4989	17	a	manure stored in sheds
4990	7	a	words added into dictionaries
4991	0	a	subject taken into custody
4992	11	a	organs are parts of body
4993	13	a	ships from space
4994	13	a	girl came out of closet
4995	17	a	products in basket
4996	18	a	bottle with water
4997	5	a	anvil of blacksmiths
4998	7	a	malls spreading into towns
4999	13	a	tickets bought for train from machines
5000	4	a	factory produced versions of minibuses
5001	7	a	premier sent to meeting
5002	16	a	warren of hares
5003	6	a	poet pen
5004	7	a	aircraft moved into hangar
5005	7	a	water drained into fields
5006	7	a	oil of gallons leaked into harbor
5007	3	a	tombs piled by legions
5008	4	a	feet of hundreds pressed into track
5009	5	a	interviews used by researchers
5010	0	a	receipt of invoice through air mail
5011	0	a	neighborhoods in sinking into disrepair
5012	0	a	membrane composed of substances bilayer of lipids
5013	9	a	corruption is one of causes of crisis
5014	6	a	group took taxi
5015	12	a	infrastructure comprises hardware
5016	5	a	fuel comes uses body
5017	0	a	woman escaped marriage
5018	9	a	colorants contain that rashes
5019	1	a	manifesto declares need
5020	1	a	forum is specialized in ems firefighting
5021	0	a	presentation rooted in identity
5022	12	a	microphone made with suction cup
5023	14	a	cream sauce
5024	1	a	exhibition studies techniques
5025	13	a	train going away from observer
5026	7	a	holders pushed into floor
5027	11	a	joints are parts of body
5028	1	a	chapter sets themes
5029	0	a	parents wind accompanying to factory
5030	10	a	pain caused by recession
5031	12	a	method comprises step
5032	10	a	destruction caused by hurricanes
5033	10	a	breezes caused by moving air
5034	13	a	stories from press
5035	7	a	parts gathered in basket
5036	7	a	beads dropped into gasoline
5037	12	a	heel bone
5038	6	a	client copes using mechanism
5039	15	a	sculpture is part of series
5040	4	a	factory waste
5041	9	a	germs cause kinds of illnesses as meningitis diarrhea
5042	1	a	description of market segments
5043	18	a	envelope contained powder
5044	7	a	coolant block into cylinder
5045	0	a	coastal erosion
5046	3	a	establishment to applied in 1765 founded by soup seller
5047	4	a	workers produced cars
5048	7	a	antifreeze drained into containers
5049	2	a	movie received review
5050	0	a	soda baking tackles jobs
5051	0	a	role is under scrutiny
5052	16	a	coalition of forces
5053	1	a	exhibition involves literature
5054	4	a	company made available collection
5055	7	a	riders moved into beams
5056	7	a	sugar put into coffee
5057	0	a	teacher relaxed with nap
5058	13	a	person arrived from country
5059	16	a	clew of worms
5060	16	a	firm of solicitors
5061	11	a	department in store
5062	14	a	soy oil
5063	0	a	road starts at intersection
5064	17	a	groceries of weight in basket
5065	0	a	artist hid with laugh
5066	0	a	organisation campaigns against things as child labour
5067	16	a	herds with stallion
5068	13	a	couple got from area
5069	7	a	filters going into streams
5070	10	a	brown areas caused by patch drought
5071	6	a	restaurant creates dishes using products
5072	0	a	rupture started at southeast end
5073	16	a	community of teachers
5074	13	a	wave generated by cavity
5075	16	a	scurry of squirrels
5076	0	a	laws passed establish registries
5077	7	a	millions poured into research
5078	11	a	bail of pendant
5079	10	a	scars retain from acne breakouts
5080	16	a	skulk of foxes
5081	2	a	provisions established in article
5082	0	a	array of events
5083	12	a	book judged by cover
5084	6	a	government chose facts
5085	9	a	suffocation followed unconsciousness shock
5086	0	a	granules caused by magnetic force
5087	2	a	results shown in article
5088	7	a	metacorpora ware misplaced into isthmus
5089	1	a	document makes reference to incidents
